ean,nom,prix,magasin,image,categorie,nutriscore
0014113240024,ALMONDS,2.39,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/324/0024/2.400.jpg,Épicerie,unknown
0014113240024,ALMONDS,2.42,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/324/0024/2.400.jpg,Épicerie,unknown
0014113240024,ALMONDS,2.58,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/324/0024/2.400.jpg,Épicerie,unknown
0014113910569,Pistachios,3.24,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/0569/1.400.jpg,Plant based foods and beverages,c
0014113910569,Pistachios,3.27,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/0569/1.400.jpg,Plant based foods and beverages,c
0014113910569,Pistachios,3.35,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/0569/1.400.jpg,Plant based foods and beverages,c
0014113910620,Pistachos tostados sin sal xxl,2.88,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/0620/1.400.jpg,Plant based foods and beverages,unknown
0014113910620,Pistachos tostados sin sal xxl,3.21,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/0620/1.400.jpg,Plant based foods and beverages,unknown
0014113910620,Pistachos tostados sin sal xxl,2.55,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/0620/1.400.jpg,Plant based foods and beverages,unknown
0014113910743,Pistachos tostados pelados al punto de sal bolsa 100 g,2.61,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/0743/2.400.jpg,Plant based foods and beverages,c
0014113910743,Pistachos tostados pelados al punto de sal bolsa 100 g,3.16,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/0743/2.400.jpg,Plant based foods and beverages,c
0014113910743,Pistachos tostados pelados al punto de sal bolsa 100 g,3.31,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/0743/2.400.jpg,Plant based foods and beverages,c
0014113911368,Pistachios,2.37,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1368/3.400.jpg,Plant based foods and beverages,c
0014113911368,Pistachios,2.37,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1368/3.400.jpg,Plant based foods and beverages,c
0014113911368,Pistachios,3.08,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1368/3.400.jpg,Plant based foods and beverages,c
0014113911658,Pistaches grillees sans sel,3.31,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1658/7.400.jpg,Plant based foods and beverages,b
0014113911658,Pistaches grillees sans sel,2.81,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1658/7.400.jpg,Plant based foods and beverages,b
0014113911658,Pistaches grillees sans sel,3.37,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1658/7.400.jpg,Plant based foods and beverages,b
0014113911665,Pistachios (grillées salées),3.45,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1665/11.400.jpg,Plant based foods and beverages,c
0014113911665,Pistachios (grillées salées),2.75,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1665/11.400.jpg,Plant based foods and beverages,c
0014113911665,Pistachios (grillées salées),2.91,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1665/11.400.jpg,Plant based foods and beverages,c
0014113911672,Pistachios,2.44,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1672/7.400.jpg,Plant based foods and beverages,c
0014113911672,Pistachios,3.01,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1672/7.400.jpg,Plant based foods and beverages,c
0014113911672,Pistachios,2.82,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1672/7.400.jpg,Plant based foods and beverages,c
0014113911702,Pistachi sale e pepe,3.41,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1702/16.400.jpg,Plant based foods and beverages,e
0014113911702,Pistachi sale e pepe,3.16,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1702/16.400.jpg,Plant based foods and beverages,e
0014113911702,Pistachi sale e pepe,3.32,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1702/16.400.jpg,Plant based foods and beverages,e
0014113911719,Roasted Unsalted Pistachios,2.75,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1719/1.400.jpg,Plant based foods and beverages,b
0014113911719,Roasted Unsalted Pistachios,2.59,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1719/1.400.jpg,Plant based foods and beverages,b
0014113911719,Roasted Unsalted Pistachios,3.12,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1719/1.400.jpg,Plant based foods and beverages,b
0014113911832,Salt & Pepper Pistachios,2.6,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1832/5.400.jpg,Épicerie,unknown
0014113911832,Salt & Pepper Pistachios,2.51,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1832/5.400.jpg,Épicerie,unknown
0014113911832,Salt & Pepper Pistachios,2.78,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/1832/5.400.jpg,Épicerie,unknown
0014113912112,Pistachios salt & pepper,3.45,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2112/3.400.jpg,Plant based foods and beverages,e
0014113912112,Pistachios salt & pepper,3.01,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2112/3.400.jpg,Plant based foods and beverages,e
0014113912112,Pistachios salt & pepper,2.44,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2112/3.400.jpg,Plant based foods and beverages,e
0014113912341,Pistaches au piment doux,3.2,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2341/25.400.jpg,Plant based foods and beverages,e
0014113912341,Pistaches au piment doux,3.3,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2341/25.400.jpg,Plant based foods and beverages,e
0014113912341,Pistaches au piment doux,3.41,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2341/25.400.jpg,Plant based foods and beverages,e
0014113912532,Pistaches grillees sans sel,3.19,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2532/1.400.jpg,Plant based foods and beverages,c
0014113912532,Pistaches grillees sans sel,3.28,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2532/1.400.jpg,Plant based foods and beverages,c
0014113912532,Pistaches grillees sans sel,2.44,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2532/1.400.jpg,Plant based foods and beverages,c
0014113912853,Pistachos,3.02,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2853/1.400.jpg,Plant based foods and beverages,c
0014113912853,Pistachos,3.02,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2853/1.400.jpg,Plant based foods and beverages,c
0014113912853,Pistachos,2.41,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2853/1.400.jpg,Plant based foods and beverages,c
0014113912860,Pistaches XXL Poivre & Sel,2.77,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2860/1.400.jpg,Plant based foods and beverages,e
0014113912860,Pistaches XXL Poivre & Sel,3.44,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2860/1.400.jpg,Plant based foods and beverages,e
0014113912860,Pistaches XXL Poivre & Sel,3.12,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2860/1.400.jpg,Plant based foods and beverages,e
0014113912877,Wonderful Pistachios Sweet Chili,2.68,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2877/2.400.jpg,Plant based foods and beverages,e
0014113912877,Wonderful Pistachios Sweet Chili,2.37,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2877/2.400.jpg,Plant based foods and beverages,e
0014113912877,Wonderful Pistachios Sweet Chili,3.15,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2877/2.400.jpg,Plant based foods and beverages,e
0014113912938,Pistaches,2.87,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2938/10.400.jpg,Plant based foods and beverages,b
0014113912938,Pistaches,2.71,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2938/10.400.jpg,Plant based foods and beverages,b
0014113912938,Pistaches,3.11,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/2938/10.400.jpg,Plant based foods and beverages,b
0014113913256,Pistachios Salt & Pepper,2.45,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3256/3.400.jpg,Plant based foods and beverages,d
0014113913256,Pistachios Salt & Pepper,2.39,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3256/3.400.jpg,Plant based foods and beverages,d
0014113913256,Pistachios Salt & Pepper,2.92,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3256/3.400.jpg,Plant based foods and beverages,d
0014113913447,Pistachios Roasted & Salted Tube,2.52,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3447/5.400.jpg,Plant based foods and beverages,c
0014113913447,Pistachios Roasted & Salted Tube,2.79,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3447/5.400.jpg,Plant based foods and beverages,c
0014113913447,Pistachios Roasted & Salted Tube,3.24,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3447/5.400.jpg,Plant based foods and beverages,c
0014113913539,Pistachios,3.02,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3539/3.400.jpg,Plant based foods and beverages,unknown
0014113913539,Pistachios,3.35,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3539/3.400.jpg,Plant based foods and beverages,unknown
0014113913539,Pistachios,3.38,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3539/3.400.jpg,Plant based foods and beverages,unknown
0014113913584,Pistaches XXL grillées salées,3.27,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3584/4.400.jpg,Plant based foods and beverages,unknown
0014113913584,Pistaches XXL grillées salées,3.01,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3584/4.400.jpg,Plant based foods and beverages,unknown
0014113913584,Pistaches XXL grillées salées,3.33,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3584/4.400.jpg,Plant based foods and beverages,unknown
0014113913591,Wonderful Salt & Pepper XXL Pistachios,3.17,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3591/2.400.jpg,Flavoured pistachios,e
0014113913591,Wonderful Salt & Pepper XXL Pistachios,3.14,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3591/2.400.jpg,Flavoured pistachios,e
0014113913591,Wonderful Salt & Pepper XXL Pistachios,3.35,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3591/2.400.jpg,Flavoured pistachios,e
0014113913744,Cashews,2.55,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3744/2.400.jpg,Épicerie,unknown
0014113913744,Cashews,2.73,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3744/2.400.jpg,Épicerie,unknown
0014113913744,Cashews,2.68,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3744/2.400.jpg,Épicerie,unknown
0014113913782,Walnuts,2.67,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3782/2.400.jpg,Plant based foods and beverages,b
0014113913782,Walnuts,3.42,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3782/2.400.jpg,Plant based foods and beverages,b
0014113913782,Walnuts,3.18,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3782/2.400.jpg,Plant based foods and beverages,b
0014113913898,Pistachios,2.89,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3898/1.400.jpg,Plant based foods and beverages,b
0014113913898,Pistachios,2.34,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3898/1.400.jpg,Plant based foods and beverages,b
0014113913898,Pistachios,2.77,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/411/391/3898/1.400.jpg,Plant based foods and beverages,b
0014200003259,Fluffy stuff,2.98,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/420/000/3259/5.400.jpg,Snacks,unknown
0014200003259,Fluffy stuff,2.87,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/420/000/3259/5.400.jpg,Snacks,unknown
0014200003259,Fluffy stuff,2.38,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/420/000/3259/5.400.jpg,Snacks,unknown
0014200003297,Charms Fluffy Stuff Spider Web Cotton Candy Sour Apple,3.2,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/420/000/3297/2.400.jpg,Snacks,unknown
0014200003297,Charms Fluffy Stuff Spider Web Cotton Candy Sour Apple,2.61,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/420/000/3297/2.400.jpg,Snacks,unknown
0014200003297,Charms Fluffy Stuff Spider Web Cotton Candy Sour Apple,3.45,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/420/000/3297/2.400.jpg,Snacks,unknown
0014402513860,Half Lamb Leg Bone In,2.36,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/440/251/3860/3.400.jpg,Meats and their products,c
0014402513860,Half Lamb Leg Bone In,2.59,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/440/251/3860/3.400.jpg,Meats and their products,c
0014402513860,Half Lamb Leg Bone In,2.52,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/440/251/3860/3.400.jpg,Meats and their products,c
0014481000084,Buche de chevre ste maure selection,3.25,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/448/100/0084/1.400.jpg,Dairies,d
0014481000084,Buche de chevre ste maure selection,3.29,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/448/100/0084/1.400.jpg,Dairies,d
0014481000084,Buche de chevre ste maure selection,2.58,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/448/100/0084/1.400.jpg,Dairies,d
0014740000015,Compote pommes/poires,2.59,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/474/000/0015/1.400.jpg,Plant based foods and beverages,unknown
0014740000015,Compote pommes/poires,2.62,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/474/000/0015/1.400.jpg,Plant based foods and beverages,unknown
0014740000015,Compote pommes/poires,2.93,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/474/000/0015/1.400.jpg,Plant based foods and beverages,unknown
0014800001051,No Sugar Added Applesauce Apple,3.19,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/480/000/1051/1.400.jpg,Plant based foods and beverages,a
0014800001051,No Sugar Added Applesauce Apple,3.06,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/480/000/1051/1.400.jpg,Plant based foods and beverages,a
0014800001051,No Sugar Added Applesauce Apple,3.4,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/480/000/1051/1.400.jpg,Plant based foods and beverages,a
0014800001808,Compote,3.25,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/480/000/1808/2.400.jpg,Plant based foods and beverages,c
0014800001808,Compote,2.89,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/480/000/1808/2.400.jpg,Plant based foods and beverages,c
0014800001808,Compote,2.39,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/480/000/1808/2.400.jpg,Plant based foods and beverages,c
0014800516470,Clamato Tomato Cocktail,2.33,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/480/051/6470/1.400.jpg,Beverages,d
0014800516470,Clamato Tomato Cocktail,3.36,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/480/051/6470/1.400.jpg,Beverages,d
0014800516470,Clamato Tomato Cocktail,2.98,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/480/051/6470/1.400.jpg,Beverages,d
0014816001007,Vinaigre Balsamique de Modène IGP Bio,10.59,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/481/600/1007/2.400.jpg,Condiments,not-applicable
0014816001007,Vinaigre Balsamique de Modène IGP Bio,14.14,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/481/600/1007/2.400.jpg,Condiments,not-applicable
0014816001007,Vinaigre Balsamique de Modène IGP Bio,12.18,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/481/600/1007/2.400.jpg,Condiments,not-applicable
0015000045906,Puff Soufflés saveur de banane,3.09,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/500/004/5906/7.400.jpg,Baby foods,not-applicable
0015000045906,Puff Soufflés saveur de banane,2.35,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/500/004/5906/7.400.jpg,Baby foods,not-applicable
0015000045906,Puff Soufflés saveur de banane,2.97,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/500/004/5906/7.400.jpg,Baby foods,not-applicable
0015000141387,Collation Soufflée Pour Bébé  Bleuet - Vanille,3.42,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/500/014/1387/7.400.jpg,Épicerie,unknown
0015000141387,Collation Soufflée Pour Bébé  Bleuet - Vanille,2.87,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/500/014/1387/7.400.jpg,Épicerie,unknown
0015000141387,Collation Soufflée Pour Bébé  Bleuet - Vanille,3.43,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/500/014/1387/7.400.jpg,Épicerie,unknown
0015100000324,beaufort,0.44,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/510/000/0324/5.400.jpg,Plant based foods and beverages,a
0015100000324,beaufort,0.49,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/510/000/0324/5.400.jpg,Plant based foods and beverages,a
0015100000324,beaufort,0.54,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/510/000/0324/5.400.jpg,Plant based foods and beverages,a
0015414341205,Walkerswood  traditional jamaican jerk seasoning  mild,2.43,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/001/541/434/1205/4.400.jpg,Condiments,unknown
